from,to,demand
19,65,445
19,66,540
19,67,795
19,68,720
19,69,120
19,70,75
19,71,285
19,72,685
19,73,565
19,74,135
19,75,160
19,76,755
19,77,210
19,78,35
19,79,520
19,80,310
19,81,565
19,82,60
19,83,745
19,84,205
19,85,540
19,86,205
19,87,760
19,88,265
19,89,750
19,90,210
19,91,675
19,92,525
19,93,510
19,94,240
19,95,525
19,96,785
19,97,565
19,98,285
19,99,595
19,100,240
19,101,380
19,102,610
19,103,435
19,104,650
19,105,125
19,106,165
19,107,615
19,108,240
19,109,400
19,110,505
19,111,340
19,112,155
19,113,55
19,114,90
19,115,355
19,116,315
19,117,205
19,118,515
19,119,520
19,120,500
19,121,25
19,122,200
19,123,575
19,124,590
19,125,715
19,126,435
19,127,155
20,1,380
20,2,670
20,3,130
20,4,220
20,5,470
20,6,400
20,7,340
20,8,335
20,9,85
20,10,735
20,11,740
20,12,105
20,13,165
20,14,285
20,15,550
20,16,335
20,17,435
20,18,295
20,19,610
20,21,620
20,22,495
20,23,755
20,24,395
20,25,285
20,26,655
20,27,260
20,28,785
20,29,305
20,30,75
20,31,20
20,32,425
20,33,80
20,34,735
20,35,580
20,36,370
20,37,220
20,38,670
20,39,50
20,40,445
20,41,480
20,42,250
20,43,295
20,44,795
20,45,495
20,46,655
20,47,485
20,48,45
20,49,50
20,50,350
20,51,550
20,52,540
20,53,290
20,54,395
20,55,140
20,56,90
20,57,460
20,58,300
20,59,290
20,60,80
20,61,790
20,62,340
20,63,615
20,64,600
20,65,695
20,66,650
20,67,420
20,68,205
20,69,710
20,70,680
20,71,20
20,72,50
20,73,555
20,74,210
20,75,20
20,76,475
20,77,35
20,78,85
20,79,290
20,80,10
20,81,375
20,82,95
20,83,575
20,84,535
20,85,450
20,86,455
20,87,375
20,88,300
20,89,30
20,90,695
20,91,770
20,92,730
20,93,605
20,94,230
20,95,265
20,96,380
20,97,460
20,98,485
20,99,195
20,100,465
20,101,295
20,102,220
20,103,790
20,104,520
20,105,315
20,106,95
20,107,250
20,108,35
20,109,305
20,110,580
20,111,625
20,112,85
20,113,740
20,114,550
20,115,95
20,116,610
20,117,600
20,118,655
20,119,480
20,120,455
20,121,660
20,122,775
20,123,40
20,124,130
20,125,665
20,126,10
20,127,530
21,1,595
21,2,55
21,3,340
21,4,45
21,5,460
21,6,745
21,7,465
21,8,740
21,9,385
21,10,760
21,11,585
21,12,310
21,13,415
21,14,615
21,15,520
21,16,380
21,17,10
21,18,140
21,19,350
21,20,620
21,22,685
21,23,300
21,24,580
21,25,310
21,26,745
21,27,380
21,28,420
21,29,30
21,30,180
21,31,650
21,32,90
21,33,355
21,34,545
21,35,370
21,36,20
21,37,555
21,38,185
21,39,175
21,40,65
21,41,435
21,42,480
21,43,60
21,44,150
21,45,335
21,46,135
21,47,710
21,48,730
21,49,345
21,50,105
21,51,410
21,52,640
21,53,480
21,54,545
21,55,375
21,56,570
21,57,235
21,58,25
21,59,400
21,60,160
21,61,775
21,62,615
21,63,495
21,64,310
21,65,730
21,66,430
21,67,600
21,68,330
21,69,275
21,70,600
21,71,645
21,72,320
21,73,625
21,74,410
21,75,320
21,76,310
21,77,710
21,78,585
21,79,615
21,80,395
21,81,330
21,82,700
21,83,200
21,84,15
21,85,80
21,86,650
21,87,790
21,88,400
21,89,345
21,90,560
21,91,175
21,92,65
21,93,370
21,94,310
21,95,195
21,96,610
21,97,775
21,98,80
21,99,625
21,100,155
21,101,10
21,102,330
21,103,115
21,104,430
21,105,450
21,106,555
21,107,705
21,108,20
21,109,550
21,110,790
21,111,790
21,112,365
21,113,280
21,114,790
21,115,390
21,116,255
21,117,310
21,118,15
21,119,405
21,120,105
21,121,245
21,122,205
21,123,5
21,124,620
21,125,530
21,126,320
21,127,405
22,1,540
22,2,485
22,3,450
22,4,120
22,5,170
22,6,540
22,7,675
22,8,505
22,9,625
22,10,275
22,11,120
22,12,775
22,13,380
22,14,630
22,15,95
22,16,230
22,17,485
22,18,615
22,19,115
22,20,495
22,21,685
22,23,495
22,24,110
22,25,230
22,26,670
22,27,695
22,28,45
22,29,395
22,30,665
22,31,735
22,32,645
22,33,785
22,34,460
22,35,55
22,36,70
22,37,785
22,38,360
22,39,720
22,40,730
22,41,770
22,42,625
22,43,760
22,44,545
22,45,575
22,46,115
22,47,70
22,48,90
22,49,300
22,50,775
22,51,290
22,52,745
22,53,80
22,54,100
22,55,395
22,56,740
22,57,110
22,58,120
22,59,270
22,60,365
22,61,10
22,62,330
22,63,145
22,64,700
22,65,440
22,66,690
22,67,45
22,68,410
22,69,120
22,70,355
22,71,365
22,72,255
22,73,745
22,74,580
22,75,510
22,76,760
22,77,585
22,78,420
22,79,520
22,80,590
22,81,700
22,82,695
22,83,185
22,84,245
22,85,330
22,86,155
22,87,160
22,88,120
22,89,685
22,90,745
22,91,625
22,92,130
22,93,585
22,94,155
22,95,370
22,96,685
22,97,110
22,98,495
22,99,515
22,100,605
22,101,210
22,102,440
22,103,755
22,104,765
22,105,485
22,106,650
22,107,255
22,108,220
22,109,345
22,110,600
22,111,375
22,112,790
22,113,680
22,114,260
22,115,145
22,116,685
22,117,690
22,118,85
22,119,610
22,120,115
22,121,490
22,122,635
22,123,170
22,124,30
22,125,645
22,126,35
22,127,595
23,1,55
23,2,50
23,3,245
23,4,65
23,5,50
23,6,340
23,7,540
23,8,565
23,9,380
23,10,435
23,11,170
23,12,185
23,13,380
23,14,25
23,15,350
23,16,220
23,17,185
23,18,470
23,19,45
23,20,755
23,21,300
23,22,495
23,24,275
23,25,335
23,26,160
23,27,760
23,28,110
23,29,380
23,30,685
23,31,200
23,32,350
23,33,800
23,34,745
23,35,35
23,36,440
23,37,5
23,38,580
23,39,500
23,40,300
23,41,240
23,42,45
23,43,565
23,44,715
23,45,585
23,46,470
23,47,765
23,48,290
23,49,75
23,50,390
23,51,135
23,52,210
23,53,5
23,54,615
23,55,615
23,56,15
23,57,100
23,58,65
23,59,65
23,60,475
23,61,400
23,62,395
23,63,520
23,64,675
23,65,15
23,66,680
23,67,620
23,68,235
23,69,565
23,70,735
23,71,760
23,72,215
23,73,125
23,74,300
23,75,180
23,76,25
23,77,145
23,78,200
23,79,800
23,80,525
23,81,95
23,82,660
23,83,590
23,84,575
23,85,450
23,86,305
23,87,280
23,88,70
23,89,170
23,90,75
23,91,610
23,92,60
23,93,470
23,94,230
23,95,420
23,96,780
23,97,550
23,98,325
23,99,85
23,100,335
23,101,440
23,102,190
23,103,5
23,104,435
23,105,705
23,106,305
23,107,665
23,108,125
23,109,485
23,110,675
23,111,260
23,112,325
23,113,335
23,114,465
23,115,105
23,116,85
23,117,115
23,118,355
23,119,380
23,120,550
23,121,290
23,122,250
23,123,35
23,124,760
23,125,60
23,126,760
23,127,190
24,1,725
24,2,190
24,3,590
24,4,570
24,5,185
24,6,260
24,7,650
24,8,445
24,9,260
24,10,280
24,11,395
24,12,230
24,13,760
24,14,645
24,15,225
24,16,470
24,17,555
24,18,255
24,19,775
24,20,395
24,21,580
24,22,110
24,23,275
24,25,70
24,26,585
24,27,605
24,28,720
24,29,485
24,30,390
24,31,260
24,32,375
24,33,370
24,34,475
24,35,590
24,36,800
24,37,665
24,38,225
24,39,670
24,40,425
24,41,10
24,42,610
24,43,685
24,44,185
24,45,360
24,46,710
24,47,75
24,48,400
24,49,185
24,50,90
24,51,365
24,52,30
24,53,190
24,54,395
24,55,280
24,56,475
24,57,190
24,58,715
24,59,455
24,60,665
24,61,135
24,62,255
24,63,465
24,64,100
24,65,535
24,66,145
24,67,145
24,68,650
24,69,50
24,70,470
24,71,565
24,72,725
24,73,235
24,74,690
24,75,330
24,76,800
24,77,495
24,78,770
24,79,35
24,80,145
24,81,90
24,82,150
24,83,705
24,84,495
24,85,610
24,86,440
24,87,160
24,88,610
24,89,140
24,90,690
24,91,670
24,92,600
24,93,580
24,94,420
24,95,730
24,96,225
24,97,90
24,98,285
24,99,95
24,100,485
24,101,290
24,102,465
24,103,500
24,104,580
24,105,450
24,106,360
24,107,280
24,108,50
24,109,360
24,110,180
24,111,580
24,112,595
24,113,210
24,114,5
24,115,630
24,116,790
24,117,490
24,118,290
24,119,775
24,120,700
24,121,350
24,122,125
24,123,525
24,124,130
24,125,260
24,126,120
24,127,130
25,1,580
25,2,180
25,3,275
25,4,60
25,5,795
25,6,795
25,7,65
25,8,310
25,9,310
25,10,405
25,11,235
25,12,585
25,13,475
25,14,735
25,15,105
25,16,430
25,17,415
25,18,725
25,19,185
25,20,285
25,21,310
25,22,230
25,23,335
25,24,70
25,26,205
25,27,390
25,28,345
25,29,720
25,30,235
25,31,245
25,32,455
25,33,615
25,34,730
25,35,295
25,36,245
25,37,485
25,38,395
25,39,200
25,40,700
25,41,430
25,42,590
25,43,325
25,44,580
25,45,565
25,46,240
25,47,65
25,48,500
25,49,375
25,50,765
25,51,270
25,52,555
25,53,375
25,54,205
25,55,385
25,56,490
25,57,360
25,58,70
25,59,780
25,60,160
25,61,75
25,62,435
25,63,130
25,64,5
25,65,440
25,66,505
25,67,315
25,68,455
25,69,70
25,70,405
25,71,70
25,72,205
25,73,140
25,74,30
25,75,705
25,76,50
25,77,375
25,78,490
25,79,290
25,80,360
25,81,640
25,82,655
25,83,245
25,84,200
25,85,315
25,86,135
25,87,605
25,88,50
25,89,75
25,90,755
25,91,470
25,92,690
25,93,305
25,94,290
25,95,235
25,96,70
25,97,520
25,98,750
25,99,440
25,100,540
25,101,745
25,102,460
25,103,735
25,104,745
25,105,235
25,106,755
25,107,655
25,108,425
25,109,660
25,110,560
25,111,700
25,112,455
25,113,545
25,114,25
25,115,610
25,116,145
25,117,450
25,118,430
25,119,245
25,120,565
25,121,765
25,122,440
25,123,210
25,124,20
25,125,610
25,126,10
25,127,215
26,1,355
26,2,210
26,3,40
26,4,420
26,5,650
26,6,605
26,7,460
26,8,365
26,9,570
26,10,75
26,11,535
26,12,120
26,13,130
26,14,765
26,15,440
26,16,290
26,17,160
26,18,720
26,19,310
26,20,655
26,21,745
26,22,670
26,23,160
26,24,585
26,25,205
26,27,445
26,28,115
26,29,360
26,30,115
26,31,705
26,32,445
26,33,470
26,34,425
26,35,690
26,36,410
26,37,590
26,38,690
26,39,95
26,40,350
26,41,230
26,42,695
26,43,55
26,44,490
26,45,280
26,46,220
26,47,460
26,48,110
26,49,110
26,50,750
26,51,270
26,52,160
26,53,60
26,54,730
26,55,770
26,56,290
26,57,80
26,58,715
26,59,310
26,60,130
26,61,515
26,62,35
26,63,55
26,64,435
26,65,735
26,66,135
26,67,100
26,68,15
26,69,615
26,70,580
26,71,685
26,72,200
26,73,495
26,74,40
26,75,95
26,76,280
26,77,380
26,78,65
26,79,550
26,80,425
26,81,415
26,82,755
26,83,110
26,84,525
26,85,680
26,86,280
26,87,55
26,88,10
26,89,10
26,90,235
26,91,175
26,92,245
26,93,480
26,94,455
26,95,175
26,96,315
26,97,275
26,98,600
26,99,300
26,100,340
26,101,460
26,102,475
26,103,25
26,104,75
26,105,405
26,106,735
26,107,200
26,108,525
26,109,55
26,110,15
26,111,420
26,112,525
26,113,320
26,114,305
26,115,300
26,116,605
26,117,490
26,118,195
26,119,745
26,120,310
26,121,300
26,122,265
26,123,725
26,124,375
26,125,410
26,126,640
26,127,110
27,1,140
27,2,480
27,3,330
27,4,625
27,5,35
27,6,265
27,7,85
27,8,730
27,9,720
27,10,225
27,11,85
27,12,680
27,13,775
27,14,750
27,15,265
27,16,440
27,17,675
27,18,350
27,19,120
27,20,260
27,21,380
27,22,695
27,23,760
27,24,605
27,25,390
27,26,445
27,28,165
27,29,155
27,30,5
27,31,690
27,32,10
27,33,10
27,34,675
27,35,620
27,36,690
27,37,750
27,38,15
27,39,155
27,40,560
27,41,785
27,42,465
27,43,450
27,44,755
27,45,550
27,46,265
27,47,275
27,48,750
27,49,250
27,50,35
27,51,455
27,52,525
27,53,595
27,54,770
27,55,245
27,56,610
27,57,230
27,58,725
27,59,540
27,60,235
27,61,260
27,62,575
27,63,150
27,64,355
27,65,295
27,66,175
27,67,430
27,68,670
27,69,380
27,70,510
27,71,160
27,72,800
27,73,5
27,74,495
27,75,660
27,76,335
27,77,720
27,78,410
27,79,770
27,80,490
27,81,535
27,82,740
27,83,360
27,84,510
27,85,170
27,86,450
27,87,85
27,88,235
27,89,440
27,90,145
27,91,225
27,92,190
27,93,440
27,94,450
27,95,500
27,96,5
27,97,155
27,98,385
27,99,15
27,100,380
27,101,65
27,102,205
27,103,465
27,104,125
27,105,330
27,106,715
27,107,685
27,108,435
27,109,370
27,110,120
27,111,395
27,112,460
27,113,275
27,114,335
27,115,145
27,116,670
27,117,545
27,118,150
27,119,490
27,120,565
27,121,25
27,122,420
27,123,210
27,124,410
27,125,780
27,126,655
27,127,690
28,1,335
28,2,560
28,3,260
28,4,60
28,5,435
28,6,305
28,7,575
28,8,545
28,9,605
28,10,305
28,11,620
28,12,615
28,13,485
28,14,710
28,15,55
28,16,75
28,17,80
28,18,60
28,19,465
28,20,785
28,21,420
28,22,45
28,23,110
28,24,720
28,25,345
28,26,115
28,27,165
28,29,720
28,30,240
28,31,705
28,32,205
28,33,155
28,34,150
28,35,690
28,36,360
28,37,310
28,38,670
28,39,170
28,40,720
28,41,370
28,42,135
28,43,215
28,44,420
28,45,620
28,46,310
28,47,40
28,48,790
28,49,420
28,50,675
28,51,715
28,52,550
28,53,415
28,54,355
28,55,305
28,56,30
28,57,175
28,58,70
28,59,640
28,60,325
28,61,40
28,62,255
28,63,700
28,64,750
28,65,345
28,66,695
28,67,385
28,68,730
28,69,205
28,70,425
28,71,200
28,72,675
28,73,425
28,74,280
28,75,210
28,76,140
28,77,480
28,78,650
28,79,680
28,80,680
28,81,190
28,82,410
28,83,540
28,84,75
28,85,435
28,86,240
28,87,310
28,88,430
28,89,345
28,90,190
28,91,25
28,92,25
28,93,220
28,94,560
28,95,265
28,96,605
28,97,640
28,98,45
28,99,10
28,100,585
28,101,535
28,102,470
28,103,740
28,104,135
28,105,780
28,106,180
28,107,35
28,108,185
28,109,570
28,110,285
28,111,570
28,112,475
28,113,90
28,114,520
28,115,585
28,116,695
28,117,20
28,118,125
28,119,425
28,120,185
28,121,675
28,122,345
28,123,240
28,124,465
28,125,280
28,126,690
28,127,230
29,1,5
29,2,740
29,3,290
29,4,530
29,5,215
29,6,455
29,7,255
29,8,95
29,9,110
29,10,630
29,11,240
29,12,650
29,13,625
29,14,670
29,15,75
29,16,230
29,17,220
29,18,520
29,19,350
29,20,305
29,21,30
29,22,395
29,23,380
29,24,485
29,25,720
29,26,360
29,27,155
29,28,720
29,30,355
29,31,615
29,32,310
29,33,195
29,34,320
29,35,160
29,36,355
29,37,495
29,38,190
29,39,700
29,40,590
29,41,260
29,42,650
29,43,370
29,44,545
29,45,235
29,46,585
29,47,590
29,48,570
29,49,170
29,50,140
29,51,430
29,52,570
29,53,5
29,54,155
29,55,590
29,56,800
29,57,160
29,58,190
29,59,270
29,60,115
29,61,270
29,62,455
29,63,370
29,64,715
29,65,95
29,66,85
29,67,315
29,68,560
29,69,715
29,70,40
29,71,235
29,72,765
29,73,610
29,74,45
29,75,25
29,76,745
29,77,300
29,78,15
29,79,405
29,80,760
29,81,750
29,82,45
29,83,735
29,84,405
29,85,155
29,86,500
29,87,705
29,88,340
29,89,745
29,90,425
29,91,680
29,92,610
29,93,520
29,94,745
29,95,560
29,96,185
29,97,565
29,98,195
29,99,435
29,100,305
29,101,510
29,102,795
29,103,625
29,104,575
29,105,675
29,106,210
29,107,370
29,108,295
29,109,495
29,110,250
29,111,510
29,112,625
29,113,715
29,114,545
29,115,175
29,116,160
29,117,330
29,118,615
29,119,630
29,120,480
29,121,130
29,122,155
29,123,690
29,124,415
29,125,380
29,126,5
29,127,610
30,1,440
30,2,525
30,3,45
30,4,350
30,5,410
30,6,590
30,7,555
30,8,300
30,9,95
30,10,120
30,11,130
30,12,720
30,13,470
30,14,730
30,15,330
30,16,395
30,17,360
30,18,675
30,19,85
30,20,75
30,21,180
30,22,665
30,23,685
30,24,390
30,25,235
30,26,115
30,27,5
30,28,240
30,29,355
30,31,415
30,32,355
30,33,780
30,34,285
30,35,160
30,36,385
30,37,715
30,38,450
30,39,200
30,40,215
30,41,455
30,42,635
30,43,20
30,44,590
30,45,325
30,46,570
30,47,515
30,48,520
30,49,770
30,50,415
30,51,15
30,52,665
30,53,505
30,54,490
30,55,565
30,56,430
30,57,50
30,58,445
30,59,55
30,60,605
30,61,30
30,62,770
30,63,300
30,64,800
30,65,610
30,66,70
30,67,415
30,68,695
30,69,530
30,70,60
30,71,745
30,72,35
30,73,795
30,74,560
30,75,690
30,76,135
30,77,555
30,78,680
30,79,185
30,80,100
30,81,45
30,82,515
30,83,65
30,84,620
30,85,450
30,86,80
30,87,585
30,88,340
30,89,540
30,90,650
30,91,715
30,92,535
30,93,665
30,94,775
30,95,600
30,96,465
30,97,765
30,98,175
30,99,165
30,100,790
30,101,415
30,102,195
30,103,310
30,104,175
30,105,240
30,106,555
30,107,500
30,108,85
30,109,230
30,110,485
30,111,695
30,112,655
30,113,300
30,114,390
30,115,625
30,116,180
30,117,125
30,118,200
30,119,785
30,120,435
30,121,535
30,122,540
30,123,495
30,124,55
30,125,370
30,126,285
30,127,485
31,1,455
31,2,510
31,3,600
31,4,320
31,5,470
31,6,330
31,7,705
31,8,680
31,9,80
31,10,315
31,11,210
31,12,710
31,13,555
31,14,455
31,15,590
31,16,450
31,17,460
31,18,725
31,19,5
31,20,20
31,21,650
31,22,735
31,23,200
31,24,260
31,25,245
31,26,705
31,27,690
31,28,705
31,29,615
31,30,415
31,32,490
31,33,245
31,34,675
31,35,140
31,36,5
31,37,175
31,38,430
31,39,275
31,40,135
31,41,490
31,42,230
31,43,245
31,44,405
31,45,425
31,46,15
31,47,95
31,48,115
31,49,610
31,50,170
31,51,405
31,52,190
31,53,530
31,54,515
31,55,680
31,56,700
31,57,760
31,58,650
31,59,65
31,60,245
31,61,85
31,62,565
31,63,365
31,64,280
31,65,645
31,66,50
31,67,155
31,68,225
31,69,605
31,70,330
31,71,255
31,72,355
31,73,285
31,74,370
31,75,330
31,76,760
31,77,760
31,78,370
31,79,300
31,80,270
31,81,395
31,82,685
31,83,55
31,84,425
31,85,265
31,86,275
31,87,585
31,88,670
31,89,570
31,90,130
31,91,785
31,92,450
31,93,380
31,94,320
31,95,70
31,96,225
31,97,295
31,98,640
31,99,10
31,100,185
31,101,550
31,102,30
31,103,630
31,104,530
31,105,605
31,106,415
31,107,795
31,108,145
31,109,350
31,110,505
31,111,540
31,112,735
31,113,730
31,114,55
31,115,510
31,116,385
31,117,235
31,118,580
31,119,405
31,120,545
31,121,645
31,122,550
31,123,95
31,124,770
31,125,270
31,126,255
31,127,535
32,1,55
32,2,325
32,3,65
32,4,485
32,5,40
32,6,495
32,7,5
32,8,220
32,9,220
32,10,745
32,11,780
32,12,15
32,13,665
32,14,705
32,15,680
32,16,340
32,17,90
32,18,500
32,19,320
32,20,425
32,21,90
32,22,645
32,23,350
32,24,375
32,25,455
32,26,445
32,27,10
32,28,205
32,29,310
32,30,355
32,31,490
32,33,120
32,34,225
32,35,530
32,36,435
32,37,230
32,38,785
32,39,460
32,40,585
32,41,705
32,42,530
32,43,420
32,44,205
32,45,540
32,46,690
32,47,380
32,48,735
32,49,50
32,50,395
32,51,735
32,52,395
32,53,390
32,54,220
32,55,75
32,56,535
32,57,105
32,58,90
32,59,355
32,60,445
32,61,775
32,62,460
32,63,65
32,64,290
32,65,20
32,66,375
32,67,765
32,68,785
32,69,115
32,70,220
32,71,780
32,72,620
32,73,485
32,74,675
32,75,545
32,76,740
32,77,780
32,78,50
32,79,25
32,80,570
32,81,515
32,82,375
32,83,450
32,84,80
32,85,660
32,86,300
32,87,730
32,88,675
32,89,475
32,90,80
32,91,195
32,92,20
32,93,125
32,94,705
32,95,100
32,96,690
32,97,695
32,98,720
32,99,10
32,100,640
32,101,150
32,102,30
32,103,135
32,104,440
32,105,615
32,106,625
32,107,280
32,108,570
32,109,265
32,110,495
32,111,370
32,112,180
32,113,350
32,114,515
32,115,665
32,116,570
32,117,145
32,118,465
32,119,625
32,120,610
32,121,205
32,122,280
32,123,585
32,124,230
32,125,360
32,126,675
32,127,790
33,1,310
33,2,290
33,3,235
33,4,800
33,5,705
33,6,780
33,7,345
33,8,355
33,9,40
33,10,200
33,11,165
33,12,445
33,13,180
33,14,170
33,15,330
33,16,410
33,17,90
33,18,340
33,19,705
33,20,80
33,21,355
33,22,785
33,23,800
33,24,370
33,25,615
33,26,470
33,27,10
33,28,155
33,29,195
33,30,780
33,31,245
33,32,120
33,34,495
33,35,145
33,36,55
33,37,550
33,38,185
33,39,535
33,40,680
33,41,590
33,42,720
33,43,200
33,44,710
33,45,40
33,46,395
33,47,465
33,48,760
33,49,510
33,50,380
33,51,100
33,52,225
33,53,620
33,54,605
33,55,15
33,56,680
33,57,725
33,58,545
33,59,35
33,60,400
33,61,550
33,62,30
33,63,205
33,64,255
33,65,135
33,66,370
33,67,735
33,68,40
33,69,230
33,70,655
33,71,715
33,72,635
33,73,20
33,74,65
33,75,740
33,76,415
33,77,35
33,78,635
33,79,585
33,80,80
33,81,635
33,82,570
33,83,315
33,84,725
33,85,105
33,86,370
33,87,425
33,88,495
33,89,45
33,90,20
33,91,90
33,92,445
33,93,485
33,94,630
33,95,765
33,96,160
33,97,375
33,98,730
33,99,335
33,100,240
33,101,210
33,102,670
33,103,560
33,104,5
33,105,510
33,106,655
33,107,530
33,108,270
33,109,770
33,110,430
33,111,455
33,112,95
33,113,410
33,114,655
33,115,510
33,116,105
33,117,430
33,118,765
33,119,65
33,120,350
33,121,630
33,122,135
33,123,555
33,124,350
33,125,660
33,126,445
33,127,635
34,1,405
34,2,365
34,3,335
34,4,105
34,5,390
34,6,685
34,7,275
34,8,255
34,9,135
34,10,590
34,11,725
34,12,625
34,13,205
34,14,630
34,15,560
34,16,320
34,17,15
34,18,5
34,19,235
34,20,735
34,21,545
34,22,460
34,23,745
34,24,475
34,25,730
34,26,425
34,27,675
34,28,150
34,29,320
34,30,285
34,31,675
34,32,225
34,33,495
34,35,215
34,36,425
34,37,520
34,38,145
34,39,160
34,40,125
34,41,790
34,42,205
34,43,300
34,44,385
34,45,245
34,46,570
34,47,380
34,48,505
34,49,170
34,50,315
34,51,140
34,52,465
34,53,225
34,54,75
34,55,210
34,56,670
34,57,605
34,58,295
34,59,480
34,60,275
34,61,350
34,62,210
34,63,350
34,64,30
34,65,65
34,66,275
34,67,170
34,68,595
34,69,400
34,70,55
34,71,315
34,72,210
34,73,605
34,74,705
34,75,700
34,76,170
34,77,360
34,78,20
34,79,625
34,80,325
34,81,500
34,82,780
34,83,305
34,84,560
34,85,365
34,86,355
34,87,200
34,88,135
34,89,520
34,90,15
34,91,10
34,92,335
34,93,260
34,94,280
34,95,200
34,96,330
34,97,40
34,98,760
34,99,30
34,100,430
34,101,420
34,102,70
34,103,190
34,104,310
34,105,340
34,106,620
34,107,685
34,108,760
34,109,95
34,110,155
34,111,90
34,112,365
34,113,165
34,114,230
34,115,275
34,116,490
34,117,530
34,118,785
34,119,340
34,120,670
34,121,155
34,122,315
34,123,450
34,124,770
34,125,40
34,126,55
34,127,730
35,1,695
35,2,675
35,3,560
35,4,160
35,5,160
35,6,310
35,7,630
35,8,105
35,9,780
35,10,250
35,11,130
35,12,65
35,13,475
35,14,340
35,15,350
35,16,120
35,17,345
35,18,780
35,19,550
35,20,580
35,21,370
35,22,55
35,23,35
35,24,590
35,25,295
35,26,690
35,27,620
35,28,690
35,29,160
35,30,160
35,31,140
35,32,530
35,33,145
35,34,215
35,36,560
35,37,685
35,38,620
35,39,770
35,40,310
35,41,340
35,42,210
35,43,400
35,44,10
35,45,705
35,46,265
35,47,160
35,48,230
35,49,765
35,50,515
35,51,225
35,52,250
35,53,355
35,54,715
35,55,265
35,56,300
35,57,625
35,58,530
35,59,5
35,60,75
35,61,200
35,62,210
35,63,90
35,64,400
35,65,380
35,66,430
35,67,750
35,68,50
35,69,70
35,70,645
35,71,410
35,72,315
35,73,95
35,74,525
35,75,210
35,76,420
35,77,30
35,78,775
35,79,750
35,80,420
35,81,505
35,82,680
35,83,705
35,84,45
35,85,60
35,86,160
35,87,435
35,88,440
35,89,210
35,90,170
35,91,590
35,92,325
35,93,415
35,94,570
35,95,795
35,96,125
35,97,380
35,98,385
35,99,340
35,100,390
35,101,800
35,102,70
35,103,15
35,104,790
35,105,765
35,106,630
35,107,60
35,108,335
35,109,290
35,110,790
35,111,755
35,112,15
35,113,380
35,114,720
35,115,115
35,116,200
35,117,110
35,118,565
35,119,265
35,120,85
35,121,180
35,122,685
35,123,635
35,124,150
35,125,320
35,126,210
35,127,480
36,1,600
36,2,315
36,3,185
36,4,715
36,5,790
36,6,220
36,7,620
36,8,515
36,9,145
36,10,380
36,11,380
36,12,195
36,13,135
36,14,505
36,15,175
36,16,710
36,17,245
36,18,425
36,19,595
36,20,370
36,21,20
36,22,70
36,23,440
36,24,800
36,25,245
36,26,410
36,27,690
36,28,360
36,29,355
36,30,385
36,31,5
36,32,435
36,33,55
36,34,425
36,35,560
36,37,535
36,38,65
36,39,315
36,40,190
36,41,760
36,42,290
36,43,235
36,44,80
36,45,520
36,46,400
36,47,215
36,48,590
36,49,760
36,50,775
36,51,665
36,52,155
36,53,630
36,54,370
36,55,105
36,56,310
36,57,55
36,58,730
36,59,785
36,60,560
36,61,200
36,62,545
36,63,75
36,64,775
36,65,535
36,66,95
36,67,70
36,68,30
36,69,460
36,70,675
36,71,615
36,72,800
36,73,485
36,74,295
36,75,15
36,76,190
36,77,545
36,78,345
36,79,135
36,80,435
36,81,475
36,82,650
36,83,380
36,84,735
36,85,695
36,86,420
36,87,425
36,88,545
36,89,550
36,90,155
36,91,380
36,92,495
36,93,745
36,94,135
36,95,695
36,96,220
36,97,460
36,98,100
36,99,415
36,100,65
36,101,300
36,102,540
36,103,25
36,104,525
36,105,715
36,106,365
36,107,695
36,108,605
36,109,360
36,110,490
36,111,565
36,112,190
36,113,365
36,114,40
36,115,490
36,116,15
36,117,500
36,118,160
36,119,405
36,120,385
36,121,570
36,122,555
36,123,585
36,124,355
36,125,265
36,126,440
36,127,690
37,1,600
37,2,715
37,3,640
37,4,50
37,5,725
37,6,670
37,7,530
37,8,560
37,9,370
37,10,530
37,11,750
37,12,365
37,13,535
37,14,800
37,15,580
37,16,285
37,17,220
37,18,275
37,19,725
37,20,220
37,21,555
37,22,785
37,23,5
37,24,665
37,25,485
37,26,590
37,27,750
37,28,310
37,29,495
37,30,715
37,31,175
37,32,230
37,33,550
37,34,520
37,35,685
37,36,535
37,38,735
37,39,505
37,40,415
37,41,430
37,42,130
37,43,115
37,44,480
37,45,490
37,46,520
37,47,55
37,48,55
37,49,485
37,50,330
37,51,355
37,52,65
37,53,330
37,54,95
37,55,800
37,56,565
37,57,375
37,58,100
37,59,605
37,60,775
37,61,695
37,62,705
37,63,140
37,64,235
37,65,685
37,66,375
37,67,800
37,68,225
37,69,290
37,70,595
37,71,440
37,72,460
37,73,60
37,74,70
37,75,160
37,76,720
37,77,540
37,78,490
37,79,45
37,80,410
37,81,245
37,82,195
37,83,625
37,84,715
37,85,45
37,86,450
37,87,125
37,88,795
37,89,425
37,90,430
37,91,570
37,92,655
37,93,700
37,94,500
37,95,10
37,96,180
37,97,45
37,98,415
37,99,715
37,100,465
37,101,505
37,102,120
37,103,600
37,104,225
37,105,700
37,106,645
37,107,395
37,108,780
37,109,425
37,110,175
37,111,160
37,112,15
37,113,280
37,114,670
37,115,220
37,116,530
37,117,140
37,118,240
37,119,300
37,120,520
37,121,455
37,122,410
37,123,50
37,124,625
37,125,25
37,126,545
37,127,715
38,1,680
