from,to,demand
34,56,215
34,57,65
34,58,180
34,59,390
34,60,415
34,61,675
34,62,335
34,63,325
34,64,765
34,65,270
34,66,110
34,67,560
34,68,740
34,69,395
34,70,405
35,1,780
35,2,725
35,3,350
35,4,220
35,5,640
35,6,555
35,7,270
35,8,470
35,9,320
35,10,745
35,11,170
35,12,770
35,13,550
35,14,275
35,15,200
35,16,755
35,17,110
35,18,705
35,19,185
35,20,260
35,21,225
35,22,470
35,23,725
35,24,30
35,25,515
35,26,265
35,27,665
35,28,15
35,29,715
35,30,245
35,31,355
35,32,460
35,33,275
35,34,495
35,36,5
35,37,155
35,38,625
35,39,490
35,40,635
35,41,675
35,42,550
35,43,70
35,44,645
35,45,110
35,46,460
35,47,460
35,48,15
35,49,750
35,50,495
35,51,535
35,52,340
35,53,565
35,54,380
35,55,330
35,56,795
35,57,390
35,58,95
35,59,690
35,60,275
35,61,255
35,62,305
35,63,700
35,64,430
35,65,25
35,66,200
35,67,580
35,68,350
35,69,210
35,70,155
36,1,445
36,2,415
36,3,75
36,4,735
36,5,425
36,6,680
36,7,65
36,8,225
36,9,430
36,10,135
36,11,565
36,12,755
36,13,650
36,14,590
36,15,285
36,16,595
36,17,80
36,18,530
36,19,10
36,20,480
36,21,40
36,22,240
36,23,550
36,24,325
36,25,630
36,26,95
36,27,540
36,28,185
36,29,280
36,30,115
36,31,555
36,32,410
36,33,535
36,34,750
36,35,5
36,37,175
36,38,400
36,39,30
36,40,300
36,41,290
36,42,220
36,43,215
36,44,600
36,45,110
36,46,645
36,47,245
36,48,275
36,49,530
36,50,35
36,51,620
36,52,555
36,53,745
36,54,50
36,55,550
36,56,585
36,57,680
36,58,445
36,59,675
36,60,40
36,61,610
36,62,545
36,63,700
36,64,265
36,65,415
36,66,365
36,67,145
36,68,680
36,69,40
36,70,420
37,1,620
37,2,800
37,3,750
37,4,485
37,5,540
37,6,410
37,7,370
37,8,435
37,9,725
37,10,635
37,11,290
37,12,670
37,13,225
37,14,790
37,15,330
37,16,565
37,17,245
37,18,225
37,19,110
37,20,125
37,21,635
37,22,330
37,23,300
37,24,530
37,25,395
37,26,620
37,27,735
37,28,735
37,29,535
37,30,680
37,31,210
37,32,120
37,33,415
37,34,630
37,35,155
37,36,175
37,38,190
37,39,725
37,40,435
37,41,80
37,42,690
37,43,35
37,44,115
37,45,175
37,46,625
37,47,290
37,48,25
37,49,670
37,50,295
37,51,635
37,52,705
37,53,545
37,54,440
37,55,720
37,56,80
37,57,75
37,58,30
37,59,260
37,60,135
37,61,800
37,62,335
37,63,605
37,64,555
37,65,620
37,66,730
37,67,250
37,68,165
37,69,60
37,70,470
38,1,545
38,2,305
38,3,315
38,4,405
38,5,390
38,6,685
38,7,530
38,8,355
38,9,275
38,10,85
38,11,5
38,12,125
38,13,535
38,14,560
38,15,95
38,16,600
38,17,660
38,18,530
38,19,170
38,20,55
38,21,720
38,22,470
38,23,325
38,24,465
38,25,325
38,26,635
38,27,605
38,28,615
38,29,365
38,30,235
38,31,720
38,32,235
38,33,640
38,34,605
38,35,625
38,36,400
38,37,190
38,39,435
38,40,520
38,41,480
38,42,365
38,43,135
38,44,615
38,45,790
38,46,115
38,47,665
38,48,705
38,49,60
38,50,385
38,51,595
38,52,590
38,53,655
38,54,430
38,55,450
38,56,280
38,57,445
38,58,20
38,59,590
38,60,670
38,61,670
38,62,30
38,63,730
38,64,80
38,65,685
38,66,420
38,67,15
38,68,105
38,69,475
38,70,580
39,1,165
39,2,165
39,3,475
39,4,590
39,5,270
39,6,375
39,7,460
39,8,95
39,9,535
39,10,710
39,11,310
39,12,665
39,13,25
39,14,75
39,15,330
39,16,700
39,17,505
39,18,520
39,19,175
39,20,10
39,21,625
39,22,255
39,23,165
39,24,785
39,25,705
39,26,470
39,27,135
39,28,430
39,29,360
39,30,730
39,31,370
39,32,405
39,33,465
39,34,265
39,35,490
39,36,30
39,37,725
39,38,435
39,40,30
39,41,145
39,42,190
39,43,575
39,44,620
39,45,475
39,46,700
39,47,365
39,48,790
39,49,210
39,50,555
39,51,480
39,52,225
39,53,225
39,54,550
39,55,650
39,56,65
39,57,300
39,58,645
39,59,770
39,60,795
39,61,345
39,62,350
39,63,275
39,64,365
39,65,620
39,66,605
39,67,795
39,68,165
39,69,305
39,70,570
40,1,670
40,2,585
40,3,195
40,4,90
40,5,210
40,6,215
40,7,325
40,8,305
40,9,585
40,10,420
40,11,260
40,12,375
40,13,440
40,14,380
40,15,545
40,16,775
40,17,165
40,18,720
40,19,725
40,20,620
40,21,670
40,22,120
40,23,195
40,24,355
40,25,570
40,26,65
40,27,775
40,28,55
40,29,15
40,30,95
40,31,190
40,32,115
40,33,55
40,34,420
40,35,635
40,36,300
40,37,435
40,38,520
40,39,30
40,41,135
40,42,260
40,43,650
40,44,180
40,45,265
40,46,370
40,47,285
40,48,60
40,49,405
40,50,220
40,51,455
40,52,25
40,53,495
40,54,340
40,55,520
40,56,245
40,57,235
40,58,345
40,59,445
40,60,100
40,61,105
40,62,185
40,63,90
40,64,75
40,65,155
40,66,550
40,67,435
40,68,420
40,69,755
40,70,515
41,1,695
41,2,255
41,3,525
41,4,710
41,5,780
41,6,505
41,7,750
41,8,615
41,9,180
41,10,780
41,11,315
41,12,240
41,13,425
41,14,510
41,15,435
41,16,790
41,17,785
41,18,710
41,19,225
41,20,550
41,21,280
41,22,795
41,23,710
41,24,625
41,25,665
41,26,155
41,27,280
41,28,160
41,29,690
41,30,495
41,31,160
41,32,330
41,33,200
41,34,520
41,35,675
41,36,290
41,37,80
41,38,480
41,39,145
41,40,135
41,42,575
41,43,340
41,44,200
41,45,750
41,46,645
41,47,610
41,48,50
41,49,730
41,50,525
41,51,760
41,52,440
41,53,245
41,54,75
41,55,340
41,56,295
41,57,685
41,58,790
41,59,45
41,60,290
41,61,800
41,62,335
41,63,305
41,64,85
41,65,475
41,66,120
41,67,305
41,68,750
41,69,565
41,70,195
42,1,35
42,2,95
42,3,295
42,4,425
42,5,215
42,6,455
42,7,290
42,8,735
42,9,445
42,10,605
42,11,150
42,12,420
42,13,700
42,14,425
42,15,290
42,16,735
42,17,355
42,18,270
42,19,80
42,20,100
42,21,155
42,22,90
42,23,740
42,24,460
42,25,10
42,26,625
42,27,480
42,28,10
42,29,755
42,30,230
42,31,680
42,32,475
42,33,730
42,34,410
42,35,550
42,36,220
42,37,690
42,38,365
42,39,190
42,40,260
42,41,575
42,43,595
42,44,265
42,45,300
42,46,395
42,47,165
42,48,235
42,49,235
42,50,345
42,51,385
42,52,750
42,53,670
42,54,235
42,55,770
42,56,580
42,57,695
42,58,420
42,59,45
42,60,770
42,61,540
42,62,55
42,63,785
42,64,240
42,65,760
42,66,140
42,67,5
42,68,705
42,69,685
42,70,270
43,1,495
43,2,715
43,3,385
43,4,5
43,5,635
43,6,435
43,7,760
43,8,555
43,9,365
43,10,580
43,11,170
43,12,670
43,13,155
43,14,115
43,15,530
43,16,230
43,17,670
43,18,345
43,19,630
43,20,580
43,21,305
43,22,270
43,23,630
43,24,20
43,25,80
43,26,285
43,27,590
43,28,775
43,29,385
43,30,410
43,31,595
43,32,650
43,33,715
43,34,530
43,35,70
43,36,215
43,37,35
43,38,135
43,39,575
43,40,650
43,41,340
43,42,595
43,44,80
43,45,505
43,46,325
43,47,745
43,48,705
43,49,500
43,50,720
43,51,170
43,52,210
43,53,5
43,54,75
43,55,480
43,56,240
43,57,625
43,58,515
43,59,145
43,60,230
43,61,110
43,62,455
43,63,120
43,64,685
43,65,25
43,66,685
43,67,190
43,68,605
43,69,50
43,70,570
44,1,220
44,2,555
44,3,325
44,4,135
44,5,400
44,6,315
44,7,25
44,8,780
44,9,490
44,10,5
44,11,475
44,12,435
44,13,750
44,14,225
44,15,545
44,16,50
44,17,435
44,18,645
44,19,535
44,20,130
44,21,210
44,22,35
44,23,195
44,24,410
44,25,435
44,26,675
44,27,700
44,28,670
44,29,460
44,30,435
44,31,530
44,32,380
44,33,795
44,34,190
44,35,645
44,36,600
44,37,115
44,38,615
44,39,620
44,40,180
44,41,200
44,42,265
44,43,80
44,45,150
44,46,800
44,47,415
44,48,435
44,49,220
44,50,305
44,51,410
44,52,415
44,53,380
44,54,125
44,55,175
44,56,520
44,57,485
44,58,150
44,59,695
44,60,425
44,61,780
44,62,230
44,63,760
44,64,490
44,65,625
44,66,55
44,67,475
44,68,720
44,69,410
44,70,430
45,1,600
45,2,755
45,3,270
45,4,210
45,5,260
45,6,340
45,7,355
45,8,105
45,9,440
45,10,165
45,11,480
45,12,210
45,13,785
45,14,790
45,15,110
45,16,660
45,17,25
45,18,740
45,19,495
45,20,100
45,21,20
45,22,740
45,23,470
45,24,330
45,25,685
45,26,110
45,27,270
45,28,360
45,29,795
45,30,45
45,31,90
45,32,540
45,33,260
45,34,790
45,35,110
45,36,110
45,37,175
45,38,790
45,39,475
45,40,265
45,41,750
45,42,300
45,43,505
45,44,150
45,46,640
45,47,525
45,48,375
45,49,450
45,50,595
45,51,415
45,52,100
45,53,215
45,54,740
45,55,475
45,56,435
45,57,750
45,58,205
45,59,730
45,60,450
45,61,595
45,62,550
45,63,115
45,64,780
45,65,340
45,66,65
45,67,90
45,68,780
45,69,460
45,70,390
46,1,395
46,2,335
46,3,215
46,4,35
46,5,495
46,6,110
46,7,565
46,8,520
46,9,415
46,10,210
46,11,140
46,12,285
46,13,265
46,14,640
46,15,355
46,16,145
46,17,10
46,18,695
46,19,280
46,20,545
46,21,235
46,22,300
46,23,165
46,24,180
46,25,215
46,26,560
46,27,375
46,28,795
46,29,325
46,30,350
46,31,670
46,32,610
46,33,790
46,34,70
46,35,460
46,36,645
46,37,625
46,38,115
46,39,700
46,40,370
46,41,645
46,42,395
46,43,325
46,44,800
46,45,640
46,47,520
46,48,175
46,49,560
46,50,200
46,51,510
46,52,770
46,53,585
46,54,780
46,55,610
46,56,425
46,57,360
46,58,515
46,59,250
46,60,355
46,61,535
46,62,660
46,63,260
46,64,530
46,65,405
46,66,130
46,67,245
46,68,85
46,69,700
46,70,545
47,1,635
47,2,655
47,3,615
47,4,550
47,5,10
47,6,235
47,7,565
47,8,310
47,9,230
47,10,65
47,11,750
47,12,150
47,13,500
47,14,750
47,15,750
47,16,30
47,17,630
47,18,400
47,19,555
47,20,120
47,21,195
47,22,795
47,23,105
47,24,185
47,25,625
47,26,155
47,27,135
47,28,640
47,29,180
47,30,175
47,31,365
47,32,150
47,33,495
47,34,335
47,35,460
47,36,245
47,37,290
47,38,665
47,39,365
47,40,285
47,41,610
47,42,165
47,43,745
47,44,415
47,45,525
47,46,520
47,48,665
47,49,760
47,50,505
47,51,415
47,52,445
47,53,790
47,54,505
47,55,685
47,56,395
47,57,20
47,58,200
47,59,445
47,60,85
47,61,380
47,62,140
47,63,265
47,64,90
47,65,345
47,66,580
47,67,615
47,68,745
47,69,610
47,70,270
48,1,420
48,2,645
48,3,195
48,4,25
48,5,55
48,6,10
48,7,410
48,8,450
48,9,705
48,10,590
48,11,45
48,12,285
48,13,425
48,14,280
48,15,460
48,16,620
48,17,360
48,18,470
48,19,190
48,20,50
48,21,165
48,22,435
48,23,555
48,24,355
48,25,515
48,26,320
48,27,375
48,28,395
48,29,695
48,30,735
48,31,525
48,32,500
48,33,525
48,34,790
48,35,15
48,36,275
48,37,25
48,38,705
48,39,790
48,40,60
48,41,50
48,42,235
48,43,705
48,44,435
48,45,375
48,46,175
48,47,665
48,49,705
48,50,425
48,51,215
48,52,135
48,53,40
48,54,140
48,55,745
48,56,90
48,57,670
48,58,125
48,59,685
48,60,480
48,61,160
48,62,640
48,63,630
48,64,80
48,65,140
48,66,485
48,67,265
48,68,215
48,69,635
48,70,495
49,1,480
49,2,290
49,3,770
49,4,400
49,5,740
49,6,750
49,7,490
49,8,160
49,9,750
49,10,660
49,11,165
49,12,155
49,13,370
49,14,170
49,15,465
49,16,435
49,17,235
49,18,740
49,19,250
49,20,110
49,21,280
49,22,455
49,23,730
49,24,740
49,25,585
49,26,275
49,27,370
49,28,105
49,29,555
49,30,555
49,31,725
49,32,620
49,33,485
49,34,390
49,35,750
49,36,530
49,37,670
49,38,60
49,39,210
49,40,405
49,41,730
49,42,235
49,43,500
49,44,220
49,45,450
49,46,560
49,47,760
49,48,705
49,50,550
49,51,560
49,52,750
49,53,100
49,54,490
49,55,395
49,56,425
49,57,180
49,58,600
49,59,210
49,60,160
49,61,700
49,62,25
49,63,30
49,64,355
49,65,55
49,66,785
49,67,505
49,68,530
49,69,265
49,70,385
50,1,180
50,2,735
50,3,740
50,4,385
50,5,725
50,6,490
50,7,600
50,8,320
50,9,645
50,10,275
50,11,410
50,12,670
50,13,290
50,14,545
50,15,615
50,16,270
50,17,695
50,18,135
50,19,290
50,20,15
50,21,430
50,22,155
50,23,605
50,24,260
50,25,720
50,26,740
50,27,105
50,28,170
50,29,140
50,30,95
50,31,90
50,32,340
50,33,640
50,34,490
50,35,495
50,36,35
50,37,295
50,38,385
50,39,555
50,40,220
50,41,525
50,42,345
50,43,720
50,44,305
50,45,595
50,46,200
50,47,505
50,48,425
50,49,550
50,51,15
50,52,165
50,53,690
50,54,55
50,55,250
50,56,665
50,57,490
50,58,735
50,59,710
50,60,200
50,61,770
50,62,365
50,63,715
50,64,375
50,65,470
50,66,10
50,67,585
50,68,335
50,69,95
50,70,480
51,1,295
51,2,235
51,3,220
51,4,225
51,5,670
51,6,715
51,7,645
51,8,275
51,9,780
51,10,110
51,11,610
51,12,310
51,13,270
51,14,285
51,15,200
51,16,465
51,17,525
51,18,300
51,19,175
51,20,155
51,21,100
51,22,175
51,23,660
51,24,230
51,25,615
51,26,675
51,27,515
51,28,665
51,29,10
51,30,290
51,31,485
51,32,355
51,33,490
51,34,10
51,35,535
51,36,620
51,37,635
51,38,595
51,39,480
51,40,455
51,41,760
51,42,385
51,43,170
51,44,410
51,45,415
51,46,510
51,47,415
51,48,215
51,49,560
51,50,15
51,52,5
51,53,755
51,54,555
51,55,220
51,56,605
51,57,530
51,58,230
51,59,430
51,60,50
51,61,545
51,62,740
51,63,375
51,64,300
51,65,735
51,66,10
51,67,745
51,68,555
51,69,660
51,70,690
52,1,240
52,2,135
52,3,180
52,4,475
52,5,735
52,6,340
52,7,270
52,8,290
52,9,420
52,10,535
52,11,120
52,12,10
52,13,70
52,14,355
52,15,560
52,16,685
52,17,230
52,18,210
52,19,545
52,20,60
52,21,155
52,22,390
52,23,185
52,24,295
52,25,170
52,26,505
52,27,720
52,28,260
52,29,140
52,30,245
52,31,15
52,32,395
52,33,305
52,34,615
52,35,340
52,36,555
52,37,705
52,38,590
52,39,225
52,40,25
52,41,440
52,42,750
52,43,210
52,44,415
52,45,100
52,46,770
52,47,445
52,48,135
52,49,750
52,50,165
52,51,5
52,53,90
52,54,565
52,55,445
52,56,420
52,57,255
52,58,130
52,59,260
52,60,540
52,61,420
52,62,490
52,63,610
52,64,135
52,65,400
52,66,615
52,67,245
52,68,675
52,69,545
52,70,265
53,1,685
53,2,365
53,3,205
53,4,230
53,5,545
53,6,325
53,7,455
53,8,300
53,9,95
53,10,665
53,11,745
53,12,250
53,13,315
53,14,730
53,15,240
53,16,515
53,17,520
53,18,665
53,19,590
53,20,35
53,21,395
53,22,180
53,23,310
53,24,400
53,25,35
53,26,695
53,27,345
53,28,595
53,29,170
53,30,245
53,31,75
53,32,175
53,33,140
53,34,595
53,35,565
53,36,745
53,37,545
53,38,655
53,39,225
53,40,495
53,41,245
53,42,670
53,43,5
53,44,380
53,45,215
53,46,585
53,47,790
53,48,40
53,49,100
53,50,690
53,51,755
53,52,90
53,54,435
53,55,675
53,56,195
53,57,20
53,58,490
53,59,435
53,60,185
53,61,740
53,62,750
53,63,395
53,64,560
53,65,415
53,66,230
53,67,10
53,68,235
53,69,535
53,70,125
54,1,780
54,2,195
54,3,200
54,4,740
54,5,625
54,6,445
54,7,685
54,8,95
54,9,525
54,10,540
54,11,340
54,12,670
54,13,195
54,14,670
54,15,460
54,16,340
54,17,215
54,18,60
54,19,10
54,20,250
54,21,330
54,22,750
54,23,335
54,24,655
54,25,125
54,26,175
54,27,145
54,28,130
54,29,725
54,30,450
54,31,725
54,32,670
54,33,50
54,34,175
54,35,380
54,36,50
54,37,440
54,38,430
54,39,550
54,40,340
54,41,75
54,42,235
54,43,75
54,44,125
54,45,740
54,46,780
54,47,505
54,48,140
54,49,490
54,50,55
54,51,555
54,52,565
54,53,435
54,55,185
54,56,705
54,57,485
54,58,520
54,59,60
54,60,175
54,61,625
54,62,505
54,63,60
54,64,530
54,65,420
54,66,760
54,67,20
54,68,585
54,69,320
54,70,550
55,1,500
55,2,5
55,3,195
55,4,5
55,5,555
55,6,480
55,7,475
55,8,405
55,9,155
55,10,115
55,11,50
55,12,230
55,13,390
55,14,315
55,15,510
55,16,440
55,17,140
55,18,225
55,19,285
55,20,415
55,21,590
55,22,225
55,23,750
55,24,190
55,25,575
55,26,55
55,27,240
55,28,590
55,29,570
55,30,640
55,31,440
55,32,405
55,33,125
55,34,320
55,35,330
55,36,550
55,37,720
55,38,450
55,39,650
55,40,520
55,41,340
55,42,770
55,43,480
55,44,175
55,45,475
55,46,610
55,47,685
55,48,745
55,49,395
55,50,250
55,51,220
55,52,445
55,53,675
55,54,185
55,56,60
55,57,610
55,58,45
55,59,515
55,60,405
55,61,425
55,62,595
55,63,220
55,64,195
55,65,610
55,66,770
55,67,135
55,68,305
55,69,80
55,70,750
56,1,715
56,2,495
56,3,345
56,4,455
56,5,160
56,6,410
56,7,410
56,8,655
56,9,690
56,10,305
56,11,540
56,12,630
56,13,565
56,14,590
56,15,320
56,16,150
56,17,295
56,18,445
56,19,195
56,20,315
56,21,240
56,22,765
56,23,85
56,24,20
56,25,105
56,26,545
56,27,50
56,28,45
56,29,110
56,30,380
56,31,520
56,32,85
56,33,310
56,34,215
56,35,795
56,36,585
56,37,80
56,38,280
56,39,65
56,40,245
56,41,295
56,42,580
56,43,240
56,44,520
56,45,435
56,46,425
56,47,395
56,48,90
56,49,425
56,50,665
56,51,605
56,52,420
56,53,195
56,54,705
56,55,60
56,57,645
56,58,585
56,59,640
56,60,460
56,61,290
56,62,130
56,63,710
56,64,725
56,65,610
56,66,290
56,67,400
56,68,530
56,69,235
56,70,115
57,1,785
57,2,530
57,3,665
57,4,295
57,5,365
57,6,470
57,7,685
57,8,275
57,9,755
57,10,545
57,11,225
57,12,430
57,13,110
57,14,235
57,15,200
57,16,190
57,17,435
57,18,500
57,19,745
57,20,800
57,21,650
57,22,655
57,23,430
57,24,245
57,25,180
57,26,430
57,27,50
57,28,575
57,29,345
57,30,635
57,31,190
57,32,295
57,33,15
57,34,65
57,35,390
57,36,680
57,37,75
57,38,445
57,39,300
57,40,235
57,41,685
57,42,695
57,43,625
57,44,485
57,45,750
57,46,360
57,47,20
57,48,670
57,49,180
57,50,490
57,51,530
57,52,255
57,53,20
57,54,485
57,55,610
57,56,645
57,58,250
57,59,280
57,60,115
57,61,175
57,62,445
57,63,45
57,64,335
57,65,570
57,66,705
57,67,485
57,68,375
57,69,655
57,70,260
58,1,520
58,2,530
58,3,495
58,4,300
58,5,635
58,6,110
58,7,550
58,8,400
58,9,85
58,10,415
58,11,625
58,12,125
58,13,665
58,14,235
58,15,750
58,16,165
58,17,745
58,18,330
58,19,615
58,20,355
58,21,735
58,22,280
58,23,500
58,24,240
58,25,365
58,26,415
58,27,25
58,28,100
58,29,530
58,30,340
58,31,500
58,32,660
58,33,775
58,34,180
58,35,95
58,36,445
58,37,30
58,38,20
58,39,645
58,40,345
58,41,790
58,42,420
58,43,515
58,44,150
58,45,205
58,46,515
58,47,200
58,48,125
58,49,600
58,50,735
58,51,230
58,52,130
58,53,490
58,54,520
58,55,45
58,56,585
58,57,250
58,59,305
58,60,115
58,61,525
58,62,25
58,63,190
58,64,785
58,65,755
58,66,785
58,67,55
58,68,160
58,69,340
58,70,430
59,1,640
59,2,545
59,3,160
59,4,20
59,5,5
59,6,610
59,7,90
59,8,95
59,9,240
59,10,785
59,11,775
59,12,425
59,13,745
59,14,240
59,15,360
59,16,210
59,17,600
59,18,210
59,19,305
59,20,125
59,21,615
59,22,20
59,23,225
59,24,665
59,25,375
59,26,205
59,27,445
59,28,790
59,29,260
59,30,595
59,31,65
59,32,100
59,33,255
59,34,390
59,35,690
59,36,675
59,37,260
59,38,590
59,39,770
59,40,445
59,41,45
59,42,45
59,43,145
59,44,695
59,45,730
59,46,250
59,47,445
59,48,685
59,49,210
59,50,710
59,51,430
59,52,260
59,53,435
59,54,60
59,55,515
59,56,640
59,57,280
59,58,305
59,60,375
59,61,505
59,62,405
59,63,635
59,64,570
59,65,460
59,66,130
59,67,505
59,68,745
59,69,790
59,70,580
60,1,325
60,2,685
60,3,650
60,4,550
60,5,445
60,6,525
60,7,405
60,8,465
60,9,640
60,10,215
60,11,555
60,12,230
60,13,665
60,14,20
60,15,430
60,16,755
60,17,120
60,18,335
60,19,550
60,20,625
60,21,270
60,22,275
60,23,160
60,24,110
60,25,75
60,26,685
60,27,455
60,28,475
60,29,480
60,30,290
60,31,520
60,32,520
60,33,765
60,34,415
60,35,275
60,36,40
60,37,135
60,38,670
60,39,795
60,40,100
60,41,290
60,42,770
60,43,230
60,44,425
60,45,450
60,46,355
60,47,85
60,48,480
60,49,160
60,50,200
60,51,50
60,52,540
60,53,185
60,54,175
60,55,405
60,56,460
60,57,115
60,58,115
60,59,375
60,61,155
60,62,690
60,63,105
60,64,595
60,65,40
60,66,520
60,67,50
60,68,740
60,69,140
60,70,75
61,1,390
61,2,30
61,3,790
61,4,445
61,5,350
61,6,285
61,7,20
61,8,415
61,9,355
61,10,695
61,11,400
61,12,575
61,13,390
61,14,735
61,15,510
61,16,515
61,17,5
61,18,310
61,19,560
61,20,595
61,21,580
61,22,310
61,23,330
61,24,655
61,25,410
61,26,660
61,27,245
61,28,220
61,29,170
61,30,760
61,31,145
61,32,590
61,33,25
61,34,675
61,35,255
61,36,610
61,37,800
61,38,670
61,39,345
61,40,105
61,41,800
61,42,540
61,43,110
61,44,780
61,45,595
61,46,535
61,47,380
61,48,160
61,49,700
61,50,770
61,51,545
61,52,420
61,53,740
61,54,625
61,55,425
61,56,290
61,57,175
61,58,525
61,59,505
61,60,155
61,62,245
61,63,540
61,64,165
61,65,780
61,66,35
61,67,395
61,68,515
61,69,325
61,70,50
62,1,55
62,2,545
62,3,120
62,4,615
62,5,50
62,6,255
62,7,355
62,8,285
62,9,395
62,10,300
62,11,80
62,12,590
62,13,530
62,14,550
62,15,535
62,16,665
62,17,105
62,18,80
62,19,475
62,20,75
62,21,30
62,22,75
62,23,295
62,24,690
62,25,65
62,26,15
62,27,605
62,28,350
62,29,155
62,30,605
62,31,500
62,32,570
62,33,320
62,34,335
62,35,305
62,36,545
62,37,335
62,38,30
62,39,350
62,40,185
62,41,335
62,42,55
62,43,455
62,44,230
62,45,550
62,46,660
62,47,140
62,48,640
62,49,25
62,50,365
62,51,740
62,52,490
62,53,750
62,54,505
62,55,595
62,56,130
62,57,445
62,58,25
62,59,405
62,60,690
62,61,245
62,63,505
62,64,175
62,65,505
62,66,320
62,67,640
62,68,705
62,69,625
62,70,565
63,1,645
63,2,460
63,3,685
63,4,635
63,5,355
63,6,220
63,7,730
63,8,695
63,9,25
63,10,110
63,11,235
63,12,360
63,13,370
63,14,190
63,15,355
63,16,315
63,17,735
63,18,110
63,19,770
63,20,380
63,21,495
63,22,780
63,23,130
63,24,445
63,25,135
63,26,380
63,27,540
63,28,745
63,29,170
63,30,20
63,31,780
63,32,85
63,33,225
63,34,325
63,35,700
63,36,700
63,37,605
63,38,730
63,39,275
63,40,90
63,41,305
63,42,785
63,43,120
63,44,760
63,45,115
63,46,260
63,47,265
63,48,630
63,49,30
63,50,715
63,51,375
63,52,610
63,53,395
63,54,60
63,55,220
63,56,710
63,57,45
63,58,190
63,59,635
63,60,105
63,61,540
63,62,505
63,64,340
63,65,520
63,66,65
63,67,305
63,68,355
63,69,330
63,70,220
64,1,285
64,2,555
64,3,195
64,4,200
64,5,675
64,6,120
64,7,40
64,8,280
64,9,460
64,10,70
64,11,435
64,12,150
64,13,335
64,14,400
64,15,140
64,16,135
64,17,540
64,18,490
64,19,630
64,20,235
64,21,90
64,22,155
64,23,715
64,24,15
64,25,600
64,26,760
64,27,755
64,28,410
64,29,575
64,30,605
64,31,540
64,32,770
64,33,290
64,34,765
64,35,430
64,36,265
64,37,555
64,38,80
64,39,365
64,40,75
64,41,85
64,42,240
64,43,685
64,44,490
64,45,780
64,46,530
64,47,90
64,48,80
64,49,355
64,50,375
64,51,300
64,52,135
64,53,560
64,54,530
64,55,195
64,56,725
64,57,335
64,58,785
64,59,570
64,60,595
64,61,165
64,62,175
64,63,340
64,65,190
64,66,595
64,67,705
64,68,620
64,69,30
64,70,445
65,1,680
65,2,720
65,3,335
65,4,160
65,5,495
65,6,270
65,7,760
65,8,370
65,9,460
65,10,595
65,11,10
65,12,110
65,13,30
65,14,635
65,15,560
65,16,595
65,17,95
65,18,525
65,19,435
65,20,330
65,21,45
65,22,135
65,23,355
65,24,410
65,25,270
65,26,370
65,27,390
65,28,55
65,29,205
65,30,730
65,31,270
65,32,340
65,33,625
65,34,270
65,35,25
65,36,415
65,37,620
65,38,685
65,39,620
65,40,155
65,41,475
65,42,760
65,43,25
65,44,625
65,45,340
65,46,405
65,47,345
65,48,140
65,49,55
65,50,470
65,51,735
65,52,400
65,53,415
65,54,420
65,55,610
65,56,610
65,57,570
65,58,755
65,59,460
65,60,40
65,61,780
65,62,505
65,63,520
65,64,190
65,66,475
65,67,200
65,68,320
65,69,650
65,70,245
66,1,795
66,2,215
66,3,260
66,4,295
66,5,595
66,6,670
66,7,145
66,8,195
66,9,595
66,10,300
66,11,230
66,12,220
66,13,745
66,14,305
66,15,740
66,16,700
66,17,770
66,18,675
66,19,80
66,20,345
66,21,45
66,22,410
66,23,540
66,24,575
66,25,245
66,26,680
66,27,415
66,28,530
66,29,220
66,30,280
66,31,370
66,32,450
66,33,360
66,34,110
66,35,200
66,36,365
66,37,730
66,38,420
66,39,605
66,40,550
66,41,120
66,42,140
66,43,685
66,44,55
66,45,65
66,46,130
66,47,580
66,48,485
66,49,785
66,50,10
66,51,10
66,52,615
66,53,230
66,54,760
66,55,770
66,56,290
66,57,705
66,58,785
66,59,130
66,60,520
66,61,35
66,62,320
66,63,65
66,64,595
66,65,475
66,67,395
66,68,630
66,69,360
66,70,670
67,1,390
67,2,55
67,3,350
67,4,580
67,5,750
67,6,190
67,7,300
67,8,620
67,9,65
67,10,305
67,11,475
67,12,510
67,13,35
67,14,175
67,15,300
67,16,285
67,17,100
67,18,400
67,19,710
67,20,700
67,21,25
67,22,410
67,23,170
67,24,560
67,25,660
67,26,430
67,27,635
67,28,360
67,29,390
67,30,60
67,31,20
67,32,80
67,33,50
67,34,560
67,35,580
67,36,145
67,37,250
67,38,15
67,39,795
67,40,435
67,41,305
67,42,5
67,43,190
67,44,475
67,45,90
67,46,245
67,47,615
67,48,265
67,49,505
67,50,585
67,51,745
67,52,245
67,53,10
67,54,20
67,55,135
67,56,400
67,57,485
67,58,55
67,59,505
67,60,50
67,61,395
67,62,640
67,63,305
67,64,705
67,65,200
67,66,395
67,68,545
67,69,70
67,70,785
68,1,290
68,2,255
68,3,265
68,4,105
68,5,265
68,6,60
68,7,165
68,8,220
68,9,630
68,10,245
68,11,140
68,12,645
68,13,385
68,14,580
68,15,515
68,16,145
68,17,395
68,18,250
68,19,210
68,20,570
68,21,765
68,22,45
68,23,380
68,24,715
68,25,790
68,26,350
68,27,460
68,28,120
68,29,180
68,30,685
68,31,420
68,32,390
68,33,40
68,34,740
68,35,350
68,36,680
68,37,165
68,38,105
68,39,165
68,40,420
